Date,Month,Year,Customer ID,Customer Age,Age Group,Customer Gender,Country,State,Product Category,Sub Category,Product,Frame Size,Order Quantity,Unit Cost,Unit Price,Cost,Revenue,Profit
2/28/16,February,2016,20693,32,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,874,161
4/20/14,April,2014,20693,32,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,874,161
4/20/16,April,2016,20693,32,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,874,161
4/25/14,April,2014,20693,32,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,874,161
4/25/16,April,2016,20693,32,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,874,161
6/5/14,June,2014,20693,32,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,874,161
6/5/16,June,2016,20693,32,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,2,713,1120,1426,1747,321
12/31/12,December,2012,20722,25,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,2,713,1120,1426,2083,657
12/31/11,December,2011,20722,25,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,1,713,1120,713,1042,329
9/14/13,September,2013,20722,25,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,1,713,1120,713,1042,329
9/14/15,September,2015,20722,25,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,1,713,1120,713,1042,329
5/31/14,May,2014,20722,25,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-650 Black, 48",48,1,487,783,487,728,241
5/31/16,May,2016,20722,25,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-650 Black, 48",48,3,487,783,1461,2185,724
1/17/12,January,2012,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,2,344,540,688,842,154
1/17/11,January,2011,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
1/30/12,January,2012,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,2,344,540,688,842,154
1/30/11,January,2011,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,3,344,540,1032,1264,232
6/9/12,June,2012,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,2,344,540,688,842,154
6/9/11,June,2011,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,2,344,540,688,842,154
6/29/12,June,2012,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,2,344,540,688,842,154
6/29/11,June,2011,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,3,344,540,1032,1264,232
8/29/12,August,2012,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,2,344,540,688,842,154
8/29/11,August,2011,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,4,344,540,1376,1685,309
10/16/12,October,2012,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,2,344,540,688,842,154
10/16/11,October,2011,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,2,344,540,688,842,154
7/15/13,July,2013,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
7/15/15,July,2015,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
9/23/13,September,2013,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
9/23/15,September,2015,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
10/14/13,October,2013,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
10/14/15,October,2015,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,3,344,540,1032,1264,232
10/27/13,October,2013,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
10/27/15,October,2015,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
11/14/13,November,2013,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
11/14/15,November,2015,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,3,344,540,1032,1264,232
1/5/14,January,2014,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
1/5/16,January,2016,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,2,344,540,688,842,154
1/14/14,January,2014,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
1/14/16,January,2016,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
6/23/14,June,2014,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
6/23/16,June,2016,20753,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",48,1,344,540,344,421,77
2/7/12,February,2012,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,2195,769
2/7/11,February,2011,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,4,713,1120,2852,4390,1538
4/25/12,April,2012,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,2195,769
4/25/11,April,2011,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
4/28/12,April,2012,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,2195,769
4/28/11,April,2011,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
4/30/12,April,2012,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,2195,769
4/30/11,April,2011,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,2195,769
6/5/12,June,2012,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,2195,769
6/5/11,June,2011,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,4,713,1120,2852,4390,1538
7/4/12,July,2012,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,2195,769
7/4/11,July,2011,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
8/2/12,August,2012,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,2195,769
8/2/11,August,2011,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
9/25/12,September,2012,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,2195,769
9/25/11,September,2011,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,4,713,1120,2852,4390,1538
4/20/13,April,2013,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
4/20/15,April,2015,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,2195,769
7/4/13,July,2013,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
7/4/15,July,2015,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
12/3/13,December,2013,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
12/3/15,December,2015,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
2/13/14,February,2014,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
2/13/16,February,2016,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
2/28/14,February,2014,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
2/28/16,February,2016,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
4/6/14,April,2014,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
4/6/16,April,2016,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
4/11/14,April,2014,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
4/11/16,April,2016,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
6/16/14,June,2014,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
6/16/16,June,2016,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
6/27/14,June,2014,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
6/27/16,June,2016,20765,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1098,385
6/19/12,June,2012,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",58,2,344,540,688,940,252
6/19/11,June,2011,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",58,2,344,540,688,940,252
6/21/12,June,2012,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",58,2,344,540,688,940,252
6/21/11,June,2011,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",58,1,344,540,344,470,126
7/21/12,July,2012,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",58,2,344,540,688,940,252
7/21/11,July,2011,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",58,1,344,540,344,470,126
11/11/12,November,2012,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",58,2,344,540,688,940,252
11/11/11,November,2011,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",58,1,344,540,344,470,126
11/20/12,November,2012,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",58,2,344,540,688,940,252
11/20/11,November,2011,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",58,1,344,540,344,470,126
3/16/13,March,2013,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",58,1,344,540,344,470,126
3/16/15,March,2015,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",58,1,344,540,344,470,126
9/7/13,September,2013,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
9/7/15,September,2015,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,3,2171,3578,6513,9339,2826
9/15/13,September,2013,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
9/15/15,September,2015,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
10/8/13,October,2013,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
10/8/15,October,2015,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
10/17/13,October,2013,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
10/17/15,October,2015,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,3,2171,3578,6513,9339,2826
10/30/13,October,2013,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
10/30/15,October,2015,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,3,2171,3578,6513,9339,2826
12/6/13,December,2013,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
12/6/15,December,2015,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,3,2171,3578,6513,9339,2826
12/9/13,December,2013,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
12/9/15,December,2015,20815,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,2,2171,3578,4342,6226,1884
6/29/12,June,2012,20818,20,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 44",44,2,344,540,688,907,219
6/29/11,June,2011,20818,20,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 44",44,4,344,540,1376,1814,438
9/16/13,September,2013,20818,20,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,3006,835
9/16/15,September,2015,20818,20,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,3006,835
4/15/12,April,2012,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",44,2,344,540,688,940,252
4/15/11,April,2011,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",44,1,344,540,344,470,126
6/4/12,June,2012,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",44,2,344,540,688,940,252
6/4/11,June,2011,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",44,4,344,540,1376,1879,503
3/11/13,March,2013,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",44,1,344,540,344,470,126
3/11/15,March,2015,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",44,3,344,540,1032,1409,377
3/19/13,March,2013,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",44,1,344,540,344,470,126
3/19/15,March,2015,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",44,1,344,540,344,470,126
8/11/13,August,2013,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
8/11/15,August,2015,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,2,2171,3578,4342,6226,1884
9/14/13,September,2013,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
9/14/15,September,2015,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,2,2171,3578,4342,6226,1884
12/12/13,December,2013,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
12/12/15,December,2015,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,2,2171,3578,4342,6226,1884
1/17/14,January,2014,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
1/17/16,January,2016,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,2,2171,3578,4342,6226,1884
1/21/14,January,2014,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
1/21/16,January,2016,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
2/21/14,February,2014,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
2/21/16,February,2016,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
2/22/14,February,2014,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
2/22/16,February,2016,20819,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3113,942
6/2/12,June,2012,20820,18,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 44",44,2,344,540,688,886,198
6/2/11,June,2011,20820,18,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 44",44,1,344,540,344,443,99
9/14/13,September,2013,20820,18,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,2934,763
9/14/15,September,2015,20820,18,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,2934,763
2/1/14,February,2014,20826,36,Adults (35-64),F,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 44",44,1,1555,2443,1555,2003,448
2/1/16,February,2016,20826,36,Adults (35-64),F,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 44",44,1,1555,2443,1555,2003,448
12/24/12,December,2012,20829,36,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,2,713,1120,1426,2083,657
12/24/11,December,2011,20829,36,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,1042,329
12/14/13,December,2013,20829,36,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,1042,329
12/14/15,December,2015,20829,36,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,3,713,1120,2139,3125,986
12/1/12,December,2012,20830,36,Adults (35-64),F,Germany,Brandenburg,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,2218,792
12/1/11,December,2011,20830,36,Adults (35-64),F,Germany,Brandenburg,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,2218,792
12/27/13,December,2013,20830,36,Adults (35-64),F,Germany,Brandenburg,Bikes,Road Bikes,"Road-650 Red, 44",44,1,487,783,487,775,288
12/27/15,December,2015,20830,36,Adults (35-64),F,Germany,Brandenburg,Bikes,Road Bikes,"Road-650 Red, 44",44,1,487,783,487,775,288
1/2/13,January,2013,20835,38,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 44",44,1,1083,1701,1083,1480,397
1/2/15,January,2015,20835,38,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 44",44,2,1083,1701,2166,2960,794
1/18/13,January,2013,20835,38,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 44",44,1,1083,1701,1083,1480,397
1/18/15,January,2015,20835,38,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 44",44,3,1083,1701,3249,4440,1191
2/19/14,February,2014,20835,38,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-650 Red, 62",62,1,487,783,487,681,194
2/19/16,February,2016,20835,38,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-650 Red, 62",62,2,487,783,974,1362,388
5/19/14,May,2014,20835,38,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-650 Red, 62",62,1,487,783,487,681,194
5/19/16,May,2016,20835,38,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-650 Red, 62",62,1,487,783,487,681,194
1/15/13,January,2013,20841,39,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1684,601
1/15/15,January,2015,20841,39,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,5052,1803
4/26/13,April,2013,20841,39,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1684,601
4/26/15,April,2015,20841,39,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3368,1202
2/9/14,February,2014,20841,39,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-650 Red, 48",48,1,487,783,487,775,288
2/9/16,February,2016,20841,39,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-650 Red, 48",48,3,487,783,1461,2326,865
5/25/14,May,2014,20841,39,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-650 Red, 48",48,1,487,783,487,775,288
5/25/16,May,2016,20841,39,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-650 Red, 48",48,1,487,783,487,775,288
1/23/13,January,2013,20842,37,Adults (35-64),M,Germany,Hamburg,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,1,713,1120,713,1042,329
1/23/15,January,2015,20842,37,Adults (35-64),M,Germany,Hamburg,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,3,713,1120,2139,3125,986
3/9/14,March,2014,20842,37,Adults (35-64),M,Germany,Hamburg,Bikes,Road Bikes,"Road-650 Red, 58",58,1,487,783,487,728,241
3/9/16,March,2016,20842,37,Adults (35-64),M,Germany,Hamburg,Bikes,Road Bikes,"Road-650 Red, 58",58,1,487,783,487,728,241
2/17/14,February,2014,20844,38,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-550-W Yellow, 40",40,1,713,1120,713,974,261
2/17/16,February,2016,20844,38,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-550-W Yellow, 40",40,1,713,1120,713,974,261
2/3/13,February,2013,20845,38,Adults (35-64),M,Germany,Brandenburg,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1109,396
2/3/15,February,2015,20845,38,Adults (35-64),M,Germany,Brandenburg,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,1109,396
3/12/14,March,2014,20845,38,Adults (35-64),M,Germany,Brandenburg,Bikes,Road Bikes,"Road-650 Red, 58",58,1,487,783,487,775,288
3/12/16,March,2016,20845,38,Adults (35-64),M,Germany,Brandenburg,Bikes,Road Bikes,"Road-650 Red, 58",58,1,487,783,487,775,288
2/28/14,February,2014,20846,38,Adults (35-64),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,1,713,1120,713,918,205
2/28/16,February,2016,20846,38,Adults (35-64),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,1,713,1120,713,918,205
6/10/12,June,2012,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3266,1100
6/10/11,June,2011,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,4899,1650
8/26/12,August,2012,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3266,1100
8/26/11,August,2011,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
10/24/12,October,2012,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3266,1100
10/24/11,October,2011,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3266,1100
11/26/12,November,2012,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3266,1100
11/26/11,November,2011,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,4899,1650
3/16/13,March,2013,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
3/16/15,March,2015,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
3/17/13,March,2013,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
3/17/15,March,2015,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
9/5/13,September,2013,20852,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1633,550
